index	rating	review	label
418	5.0	I was a skeptic for so long but the slim profile and ease of use without chords I will never go back to wires	1.0
419	5.0	 They pair instantly if you’re lazy like me that’s awesome and I can’t really speak to quality	1.0
420	5.0	 They aren’t going to vibrate your ears with the bass but for podcasts and your average music listener they are perfect	1.0
421	5.0	 Anyone who is on the phone for work a lot will love these as well	1.0
422	5.0	 Very fast charging as well	1.0
423	5.0	 They are quite expensive so I would only recommend if you use Bluetooth headphones heavily already	1.0
424	5.0	I’m pretty pleased with these AirPods	1.0
425	5.0	 I wasn’t expecting greatness I just wanted to be able to listen to music while I charged my phone	1.0
426	5.0	 It works great for what I need it too	1.0
427	5.0	 It doesn’t work well with non Apple products though so don’t get these if you want to use them for that	0.0
428	5.0	 At first I had trouble with the right air pod losing battery quicker and disconnecting while in use	0.0
429	5.0	 I like them a lot but it really is just headphones without cords so don’t expect much more	0.0
430	3.0	I was worried they wouldn’t stay in my ear as well- but Working in the medical field, I don’t have any issues with them falling out	0.0
431	3.0	 They can have some difficulties with adjusting to just one headphone taken out and listening in the other still, as the headphones think you’re putting them away and you have to reconnect the Bluetooth	0.0
432	3.0	 Overall though they work great, I can answer phone calls while doing dishes, or talk on the phone while driving and have no worries about accidents	1.0
433	1.0	I purchased the apple ear pods 32 days ago for my husbands birthday and they don't work	0.0
434	1.0	 They told me a couldn't because it expired 2 days ago	0.0
435	1.0	 I told them I couldn't return them during the pandemic and they told me they would NOT make an acceptation	0.0
436	1.0	 How can I return and item when the WORLD is closed because of a pandemic, seriously	0.0
437	1.0	 This is crap I deserve my money back	0.0
438	1.0	 I asked for a supervisor and they told me they were busy	0.0
439	3.0	I liked the sound quality and noise cancellation on this product	1.0
440	3.0	The battery life on this Air Pods even if it’s an Apple Product, it’s not exactly great what I hoped	0.0
441	3.0	 I should’ve done extensive research before purchasing an second generation Apple Air Pods especially online but I decided just to keep them	0.0
442	3.0	 I only use them at home whenever I’m listening to my music on my iPhone or use them when I’m talking with my therapist on the phone	1.0
443	5.0	Earbuds last about 4-5 hours nonstop use	1.0
444	5.0	 Takes about 30min for at least 50-60% charge in the case	1.0
445	5.0	 The case itself last for days before u need a charge	1.0
446	5.0	 Calls are amazing great sound	1.0
447	5.0	 I have had no issues running with them everyone’s ears are different so if u run and u don’t use the regular iPhone headphones then this is not for u or you may have to get the ear grips	0.0
448	5.0	 If your looking for a good wireless headset and willing to spend some cash get these	1.0
449	5.0	Best part about the air pods is that you can wear them and there aren’t any wires to get caught on anything	1.0
450	5.0	 Also, you can wear them and walk around the house without holding onto your phone or iPad	1.0
451	5.0	 Finally, the storage is so compact and convenient	1.0
452	5.0	 So easy to put in your pocket or purse and no tangles when you take them out of the pocket or purse	1.0
453	5.0	 My son bought them for me for my birthday and I liked it so much I bought them for 2 of my grandchildren	1.0
454	1.0	 Very disappointed	0.0
455	1.0	 Left earbud quit working 7 days after return date	0.0
456	1.0	 Third party and they transferred me to Apple	0.0
457	1.0	 After 2 hours on the phone with Apple we now need to schedule an appointment to have them looked at 45 miles away	0.0
458	1.0	 This is not good costumer service at all	0.0
459	1.0	 I guess we should have just got them at an Apple Store	1.0
460	5.0	I had bought a case for them and they fit just PERFECTLY the sound is great and so far i haven’t had any problem	1.0
461	5.0	You should buy it	1.0
462	5.0	My airpods are still working PERFECTLY	1.0
463	5.0	I bought one for my boyfriend and they are original as well and my boyfriend loves them	1.0
464	5.0	Expected more out of sound quality, gave as a gift and the comments were and I agree	1.0
465	5.0	 I can also hear what they are listening to more than I did with the corded ear buds	1.0
466	5.0	Cool features that when you take a bud out it pauses your music so you can listen to what someone is saying	1.0
467	5.0	 Two people can listen without being connected by a corded earbud	1.0
468	5.0	 And you can leave one bud in the charging case and listen with the other	1.0
469	5.0	These earpods are very good quality	1.0
470	5.0	 I purchased them as a gift and they are everything expected	1.0
471	5.0	 They have great Bluetooth range	1.0
472	5.0	 Can pair them to a cellphone and use from another room	1.0
473	5.0	 the microphone could be a little stronger	0.0
474	5.0	 the sound quality is great	1.0
475	5.0	 I definitely recommend these	1.0
476	5.0	 I do feel that the price is high	0.0
477	5.0	 You can find other earbuds cheaper	0.0
478	5.0	I am an Android user and NEVER considered these since I thought they only worked with Apple phone	1.0
479	5.0	 I tried 3 different headphones and 1 pair of earbuds (Amazon horrible) and I was still unsatisfied	0.0
480	5.0	 PERFECT, Easy to pair, comfortable, great sound, great battery	1.0
481	5.0	 I can wear them all day and switch between music and phone calls	1.0
482	5.0	 I think, if possible, the sound is even better	1.0
483	4.0	The only reason I gave in and bought air pods was because I was having issues connecting my Apple devices to other brands	0.0
484	4.0	 These are hassle free changing between devices	1.0
485	4.0	 On the downside they are very uncomfortable on the ear took me 2 months to get use to them	0.0
486	4.0	 Currently having issues with left air pod sometimes won’t connect	0.0
487	4.0	 Battery life is ok	1.0
488	5.0	Apple headphones are the only headphones that fit my ears well and stay put	1.0
489	5.0	 I run marathons and have used the corded version, but recently switched to these AirPods	1.0
490	5.0	 Wow, they are awesome	1.0
491	5.0	 No cord to get tangled on my clothing or messing around with plugging stuff in at the starting line	1.0
492	5.0	 I wish I had purchased these sooner	1.0
493	5.0	As for battery life, these are new and last me through 5 hours of running	1.0
494	5.0	 The charging case battery last longer than I had expected	1.0
495	4.0	like all apple products they are so well made and well packaged	1.0
496	4.0	 I opened them and thought, wow what a cool case	1.0
497	4.0	 They paired easier than any bluetooth I have ever used	1.0
498	4.0	 Sound quality is excellent	1.0
499	4.0	 I can finally disconnect from my phone and listen to my youtube playlist and easily accept incoming calls midstream	1.0
500	4.0	 Lovely product at the discounted primeday price	1.0
501	4.0	 I don't think I would pay full price for them though	0.0
502	5.0	I am a musician and as such have used a variety of headphones and earbuds	1.0
503	5.0	 For recording you want a flat response	1.0
504	5.0	 you want a slightly sweetened sound	1.0
505	5.0	 I have two pair of Bose earbuds that I really like but I was shocked at how good these AirPods sounded	1.0
506	5.0	 I heard instruments I’d not heard before	1.0
507	5.0	 Better stereo separation and great deep but articulated bass	1.0
508	5.0	they run for hours, handle voice commands perfectly and are great in my office for phone work	1.0
509	5.0	 And they literally recharge to 100% in 15 minutes	1.0
510	5.0	These are the best sonic and overall earbuds I’ve ever owned	1.0
511	1.0	Amazon publicly states in their website that these airpods are BRAND NEW	0.0
512	1.0	"When I received mine and paired it with my iPhone, I discovered that """"Daniel's Airpod"""" now showed up in my iPhone's Bluetooth settings"	0.0
513	1.0	 Obviously, Daniel previously bought this set of airpods and named his bluetooth connection	0.0
514	1.0	 So much for brand new, unopened product	0.0
515	1.0	 I had so much trouble figuring out how to use the product because the product documentation was so small I had to use a magnifying glass too read it	0.0
516	1.0	 the documentation didn't make sense	0.0
517	1.0	 One side of this really small, folded piece of paper was in English, the other side was Chinese	0.0
518	1.0	I ended up returning this product to Amazon and ordering earpods directly from Apple	0.0
519	1.0	Do NOT buy this	0.0
520	5.0	These were cheaper to order on Amazon then ordering from Apple	1.0
521	5.0	 My daughter loves these	1.0
522	5.0	 the fact that you can use only one at a time as well	1.0
523	5.0	 The fact that she has long hair you cant even tell she is wearing them at all	1.0
