index	rating	review	label
6463	3.0	I was worried they wouldn’t stay in my ear as well- but Working in the medical field, I don’t have any issues with them falling out	0
6464	3.0	 They can have some difficulties with adjusting to just one headphone taken out and listening in the other still, as the headphones think you’re putting them away and you have to reconnect the Bluetooth	0
6465	3.0	 Overall though they work great, I can answer phone calls while doing dishes, or talk on the phone while driving and have no worries about accidents	1
6466	1.0	I purchased the apple ear pods 32 days ago for my husbands birthday and they don't work	0
6468	1.0	 They told me a couldn't because it expired 2 days ago	0
6469	1.0	 I told them I couldn't return them during the pandemic and they told me they would NOT make an acceptation	0
6470	1.0	 How can I return and item when the WORLD is closed because of a pandemic, seriously	0
6471	1.0	 This is crap I deserve my money back	0
6472	1.0	 I asked for a supervisor and they told me they were busy	0
6473	3.0	I liked the sound quality and noise cancellation on this product	1
6473	3.0	The battery life on this Air Pods even if it’s an Apple Product, it’s not exactly great what I hoped	0
6474	3.0	 I should’ve done extensive research before purchasing an second generation Apple Air Pods especially online but I decided just to keep them	0
6475	3.0	 I only use them at home whenever I’m listening to my music on my iPhone or use them when I’m talking with my therapist on the phone	1
6477	5.0	Earbuds last about 4-5 hours nonstop use	1
6478	5.0	 Takes about 30min for at least 50-60% charge in the case	1
6479	5.0	 The case itself last for days before u need a charge	1
6484	5.0	 Calls are amazing great sound	1
6485	5.0	 I have had no issues running with them everyone’s ears are different so if u run and u don’t use the regular iPhone headphones then this is not for u or you may have to get the ear grips	0
6486	5.0	 If your looking for a good wireless headset and willing to spend some cash get these	1
6487	5.0	Best part about the air pods is that you can wear them and there aren’t any wires to get caught on anything	1
6488	5.0	 Also, you can wear them and walk around the house without holding onto your phone or iPad	1
6489	5.0	 Finally, the storage is so compact and convenient	1
6490	5.0	 So easy to put in your pocket or purse and no tangles when you take them out of the pocket or purse	1
6491	5.0	 My son bought them for me for my birthday and I liked it so much I bought them for 2 of my grandchildren	1
6492	1.0	 Very disappointed	0
6493	1.0	 Left earbud quit working 7 days after return date	0
6495	1.0	 Third party and they transferred me to Apple	0
6496	1.0	 After 2 hours on the phone with Apple we now need to schedule an appointment to have them looked at 45 miles away	0
6497	1.0	 This is not good costumer service at all	0
6498	1.0	 I guess we should have just got them at an Apple Store	1
6499	5.0	I had bought a case for them and they fit just PERFECTLY the sound is great and so far i haven’t had any problem	1
6500	5.0	You should buy it	1
6502	5.0	My airpods are still working PERFECTLY	1 
6502	5.0	I bought one for my boyfriend and they are original as well and my boyfriend loves them	1
6505	5.0	Expected more out of sound quality, gave as a gift and the comments were and I agree	1
6507	5.0	 I can also hear what they are listening to more than I did with the corded ear buds	1
6508	5.0	Cool features that when you take a bud out it pauses your music so you can listen to what someone is saying	1
6509	5.0	 Two people can listen without being connected by a corded earbud	1
6510	5.0	 And you can leave one bud in the charging case and listen with the other	1
6511	5.0	These earpods are very good quality	1
6512	5.0	 I purchased them as a gift and they are everything expected	1
6513	5.0	 They have great Bluetooth range	1
6514	5.0	 Can pair them to a cellphone and use from another room	1
6515	5.0	 the microphone could be a little stronger	0
6515	5.0	 the sound quality is great	1
6516	5.0	 I definitely recommend these	1
6517	5.0	 I do feel that the price is high	0
6518	5.0	 You can find other earbuds cheaper	0
6519	5.0	I am an Android user and NEVER considered these since I thought they only worked with Apple phone	1
6521	5.0	 I tried 3 different headphones and 1 pair of earbuds (Amazon horrible) and I was still unsatisfied	0
6525	5.0	 PERFECT, Easy to pair, comfortable, great sound, great battery	1
6525	5.0	 I can wear them all day and switch between music and phone calls	1
6526	5.0	 I think, if possible, the sound is even better	1
6527	4.0	The only reason I gave in and bought air pods was because I was having issues connecting my Apple devices to other brands	0
6528	4.0	 These are hassle free changing between devices	1
6529	4.0	 On the downside they are very uncomfortable on the ear took me 2 months to get use to them	0
6530	4.0	 Currently having issues with left air pod sometimes won’t connect	0
6531	4.0	 Battery life is ok	1
6532	5.0	Apple headphones are the only headphones that fit my ears well and stay put	1
6533	5.0	 I run marathons and have used the corded version, but recently switched to these AirPods	1
6534	5.0	 Wow, they are awesome	1
6535	5.0	 No cord to get tangled on my clothing or messing around with plugging stuff in at the starting line	1
6536	5.0	 I wish I had purchased these sooner	1
6537	5.0	As for battery life, these are new and last me through 5 hours of running	1
6538	5.0	 The charging case battery last longer than I had expected	1
6539	4.0	like all apple products they are so well made and well packaged	1
6540	4.0	 I opened them and thought, wow what a cool case	1
6541	4.0	 They paired easier than any bluetooth I have ever used	1
6542	4.0	 Sound quality is excellent	1
6543	4.0	 I can finally disconnect from my phone and listen to my youtube playlist and easily accept incoming calls midstream	1
6547	4.0	 Lovely product at the discounted primeday price	1
6548	4.0	 I don't think I would pay full price for them though	0
6549	5.0	I am a musician and as such have used a variety of headphones and earbuds	1
6550	5.0	 For recording you want a flat response	1
6550	5.0	 you want a slightly sweetened sound	1
6551	5.0	 I have two pair of Bose earbuds that I really like but I was shocked at how good these AirPods sounded	1
6552	5.0	 I heard instruments I’d not heard before	1
6553	5.0	 Better stereo separation and great deep but articulated bass	1
6554	5.0	they run for hours, handle voice commands perfectly and are great in my office for phone work	1
6555	5.0	 And they literally recharge to 100% in 15 minutes	1
6556	5.0	These are the best sonic and overall earbuds I’ve ever owned	1
6557	1.0	Amazon publicly states in their website that these airpods are BRAND NEW	0
6558	1.0	When I received mine and paired it with my iPhone, I discovered that ""Daniel's Airpod"" now showed up in my iPhone's Bluetooth settings	0
6559	1.0	 Obviously, Daniel previously bought this set of airpods and named his bluetooth connection	0
6560	1.0	 So much for brand new, unopened product	0
6561	1.0	 I had so much trouble figuring out how to use the product because the product documentation was so small I had to use a magnifying glass too read it	0
6562	1.0	 the documentation didn't make sense	0
6563	1.0	 One side of this really small, folded piece of paper was in English, the other side was Chinese	0
6568	1.0	I ended up returning this product to Amazon and ordering earpods directly from Apple	0
6570	1.0	Do NOT buy this	0
6571	5.0	These were cheaper to order on Amazon then ordering from Apple	1
6572	5.0	 My daughter loves these	1
6572	5.0	 the fact that you can use only one at a time as well	1
6573	5.0	 The fact that she has long hair you cant even tell she is wearing them at all	1
6574	5.0	 She can bring up Siri and talk on the phone all without having to even touch her phone	1
6575	5.0	If you are leaning towards getting these then DO IT	1
6576	5.0	 I was hesitant because of how expensive a pair of wireless headphones are	0
6578	5.0	 So I decided to get the real ones	1
6579	5.0	 I was seeing great reviews so I bought them and then it offered me Apple Care+ which I did purchase	1
